gridcode,country,longitude,latitude,station_name,station_id,area_km2
2892,BR,-39.2233,-14.6583,provisao_ii,53091000,1198.81366037309
2893,BR,-39.7692,-15.1531,fazenda_manaus,53125000,831.738263577097
2894,BR,-39.4675,-14.9339,estiva_de_baixo,53140000,2271.86111320812
2895,BR,-39.4806,-14.8781,cajueiro_do_ibicarai,53160000,1022.45456284547
2896,BR,-39.3311,-14.8444,ferradas,53170000,3889.56089452029
2897,BR,-39.2961,-14.815,contorno_da_br-101,53180000,3992.25948305997
2898,BR,-40.2333,-15.2414,itapetinga,53780000,2839.87796228759
2899,BR,-43.2078,-17.3128,vila_terra_branca_jusante,54010005,7695.32987403356
2900,BR,-42.9183,-16.5914,fazenda_jambeiro_-_grao_mogol,54110002,4042.47686204165
2901,BR,-42.585,-16.1933,ponte_vacaria,54165000,2289.87381772512
2902,BR,-42.9953,-17.5792,carbonita,54230000,2856.91043042017
2903,BR,-42.8078,-17.2825,ponte_alta,54260000,6929.40496221067
2904,BR,-42.5969,-17.2197,minas_novas,54300000,1083.78184705981
2905,BR,-42.3483,-16.86,pega,54390000,10790.1854741083
2906,BR,-42.1156,-16.9711,fazenda_facao,54485000,1187.47863952535
2907,BR,-42.0789,-16.8508,aracuai,54500000,15972.7222210713
2908,BR,-41.4986,-16.6894,sao_joao_grande,54590000,1325.80700895739
2909,BR,-41.0281,-16.6222,fazenda_boa_sorte_jusante,54730005,1893.88189628529
2910,BR,-40.7392,-16.12,fazenda_cajueiro,54770000,2823.44553422835
2911,BR,-40.1564,-16.8386,jucurucu,55330000,944.086616460975
2912,BR,-39.5436,-17.0453,itamaraju,55340000,2772.96332140314
2913,BR,-39.9822,-17.1875,sao_jose_do_prado,55360000,856.869438480952
2914,BR,-39.7742,-17.2528,cachoeira_grande,55370000,1765.69812651304
2915,BR,-39.6211,-17.2494,fazenda_rio_do_sul,55380000,1958.61386865266
2916,BR,-40.2214,-17.3753,medeiros_neto,55460000,3240.98378862341
2917,BR,-41.4914,-17.5961,mucuri,55520001,2099.5281100026
2918,BR,-41.2486,-17.4864,fazenda_diacui,55560000,5152.82794729872
2919,BR,-41.1222,-17.7386,francisco_sa,55610000,1857.25724913715
2920,BR,-40.6764,-17.3203,sao_pedro_do_pampa,55660000,1971.00592550481
2921,BR,-41.1122,-18.0453,ataleia,55790000,425.95526493846
2922,BR,-40.8819,-18.6936,barra_do_rio_preto,55895000,2472.4818387023
2923,BR,-40.8925,-18.7531,barra_de_sao_francisco,55900000,220.809644608602
2924,BR,-40.4419,-18.7006,corrego_da_boa_esperanca,55920000,4179.23555563816
2925,BR,-40.0889,-18.6511,boca_da_vala,55960000,11996.1158068349
2926,BR,-43.2994,-20.6906,piranga,56028000,1420.12188190441
2927,BR,-43.2419,-20.8475,braz_pires,56055000,1110.03051647873
2928,BR,-43.0972,-20.9117,senador_firmino,56065000,285.181372163039
2929,BR,-43.0881,-20.6703,porto_firme,56075000,4281.42514461891
2930,BR,-42.9228,-20.7233,seriquite,56085000,333.507962738354
2931,BR,-42.9997,-20.7144,fazenda_varginha,56090000,327.892581614249
2932,BR,-42.9028,-20.3839,ponte_nova_jusante,56110005,6217.53862247759
2933,BR,-42.65,-20.2261,rio_casca,56415000,2034.35100650754
2934,BR,-42.3256,-20.2772,matipo,56460000,621.090675787331
2935,BR,-42.4783,-20.2989,abre_campo,56500000,261.057618450651
2936,BR,-42.4456,-19.7086,pingo_d'agua,56570000,850.536666381396
2937,BR,-43.1731,-19.9317,rio_piracicaba,56610000,1153.46382438727
2938,BR,-43.4589,-19.9717,carrapato_(brumal),56640000,601.966131721084
2939,BR,-43.4461,-19.0144,conceicao_do_mato_dentro,56750000,304.107150991968
2940,BR,-43.02,-19.2322,ferros,56775000,4136.98287874251
2941,BR,-43.0703,-19.3319,fazenda_barraca,56787000,1275.98295475872
2942,BR,-43.0825,-18.8947,senhora_do_porto,56800000,1566.02309156788
2943,BR,-42.7125,-18.8947,fazenda_corrente,56845000,1040.80815284727
2944,BR,-42.6022,-18.3631,sao_pedro_do_suacui,56860000,2602.96854431994
2945,BR,-42.4547,-18.2017,santa_maria_do_suacui,56870000,619.510277528315
2946,BR,-41.9178,-18.5747,vila_matias_montante,56891900,9857.72824271809
2947,BR,-41.8075,-18.4594,jampruca,56915500,1401.10076072605
2948,BR,-41.5333,-19.0619,barra_do_cuiete_jusante,56940002,3158.07528104732
2949,BR,-41.9611,-20.1706,fazenda_vargem_alegre,56960005,1097.29956876325
2950,BR,-41.7283,-20.1072,dores_de_manhumirim,56983000,386.85678852062
2951,BR,-41.4375,-19.8106,mutum,56989001,1187.02796943794
2952,BR,-41.1242,-20.0775,afonso_claudio_montante,56990990,436.148150650865
2953,BR,-41.0581,-19.9011,laranja_da_terra,56991500,1341.89607595903
2954,BR,-41.0142,-19.5236,baixo_guandu,56992000,2165.11369369994
2955,BR,-40.7325,-19.5586,jusante_corrego_da_piaba,56993551,896.673431971581
2956,BR,-40.6864,-19.4228,ponte_do_pancas,56995500,951.481854898349
2957,BR,-40.5417,-19.9642,valsugana_velha_montante,57040008,91.5604411839249
2958,BR,-40.6517,-20.3164,corrego_do_galo,57170000,1041.64213026997
2959,BR,-40.8119,-20.5569,matilde,57250000,218.199122972667
2960,BR,-40.9464,-20.8856,pau_d'alho,57300000,292.525062986458
2961,BR,-40.8281,-20.7772,iconha_montante,57320000,145.695191259758
2962,BR,-41.4092,-20.3722,usina_fortaleza,57350000,198.244197413545
2963,BR,-41.5342,-20.3528,iuna,57360000,427.623849300875
2964,BR,-41.5028,-20.4303,terra_corrida__montante,57370000,592.087377508897
2965,BR,-41.5114,-20.5283,itaici,57400000,1036.39553156707
2966,BR,-41.6656,-20.5406,ibitirama,57420000,339.08564849549
2967,BR,-41.4661,-20.7469,rive,57450000,2222.05743418188
2968,BR,-41.2728,-20.7617,pacotuba,57460000,2767.13920682609
2969,BR,-41.275,-20.4269,fazenda_lajinha,57476500,428.502585042237
2970,BR,-41.1997,-20.6061,castelo,57490000,960.329460883512
2971,BR,-41.1736,-20.7025,usina_sao_miguel,57550000,1432.43889053404
2972,BR,-40.9528,-20.9525,usina_paineiras,57580000,5171.7076698076
2973,BR,-41.0864,-21.0167,fazenda_cacheta,57650000,463.558907509823
2974,BR,-41.9214,-20.6947,caiana,57700000,449.010847720735
2975,BR,-41.8467,-20.6864,dores_do_rio_preto,57720000,218.588453746834
2976,BR,-41.6811,-20.7722,guacui,57740000,400.825887532799
2977,BR,-41.6519,-21.0286,sao_jose_do_calcado,57770000,156.507102636577
2978,BR,-41.3628,-21.0647,mimoso_do_sul,57880000,368.658761872751
2979,BR,-45.0425,-22.9967,estrada_do_cunha,58030000,778.564225133853
2980,BR,-45.3067,-23.2386,sao_luis_do_paraitinga,58040000,1946.13621381474
2981,BR,-45.1436,-23.33,ponte_alta_1,58060000,268.169974799537
2982,BR,-45.9072,-23.1247,buquirinha_ii,58142200,414.728310120864
2983,BR,-44.9753,-22.6925,fazenda_santa_clara,58220000,252.365989442224
2984,BR,-44.4164,-22.3861,ponte_nova,58258000,204.670776403734
2985,BR,-44.2286,-22.4778,glicerio,58270000,406.868960694078
2986,BR,-43.1317,-22.3319,pedro_do_rio,58405000,428.543974298022
2987,BR,-42.8969,-22.1994,fazenda_sobradinho,58420000,702.678977958629
2988,BR,-43.0075,-22.1925,moreli_(parada_moreli),58425000,910.01525404715
2989,BR,-43.1781,-22.2997,fagundes,58434000,270.232910515517
2990,BR,-43.885,-21.8547,usina_brumado,58500000,152.337338878971
2991,BR,-44.39,-22.2708,ponte_do_souza,58530000,283.92341742851
2992,BR,-44.265,-22.2442,zelinda,58535000,418.541216784721
2993,BR,-44.0906,-22.1519,santa_rita_do_jacutinga,58542000,343.688762383124
2994,BR,-43.82,-22.0861,rio_preto,58550001,1777.65049602372
2995,BR,-43.7103,-22.2244,valenca,58560000,173.918457610961
2996,BR,-43.7525,-22.1569,pentagna,58573000,265.873887719514
2997,BR,-43.5589,-22.0839,manuel_duarte,58585000,3107.96302279221
2998,BR,-43.0414,-21.8964,estevao_pinto,58610000,746.855472727883
2999,BR,-42.6775,-22.0497,sumidouro,58645000,291.384686449007
3000,BR,-42.63,-21.8764,paquequer,58648001,770.134902916315
3001,BR,-42.5397,-21.7675,volta_grande,58658000,333.968371108507
3002,BR,-42.3428,-21.6581,fazenda_da_barra_(pirapetinga),58670002,581.498006959848
3003,BR,-43.1992,-21.305,usina_ituere,58710000,791.078899674721
3004,BR,-43.2478,-21.3547,tabuleiro,58720000,319.103605541597
3005,BR,-43.0503,-21.3556,guarani,58730001,1658.59209879244
3006,BR,-42.5714,-22.2189,ponte_estrada_dona_mariana,58825000,223.774485888623
3007,BR,-42.4161,-22.1567,bom_jardim,58827000,539.690683360426
3008,BR,-41.9547,-21.7289,barra_do_rio_negro,58870000,1125.7249787214
3009,BR,-42.5142,-21.0506,fazenda_umbaubas,58910000,145.130574964981
3010,BR,-42.3011,-20.7728,bicuiba,58916000,402.275552672304
3011,BR,-42.3483,-20.9111,jussara,58917000,751.585171318
3012,BR,-42.0239,-20.74,carangola,58930000,772.67381306764
3013,BR,-42.0372,-20.9633,porciuncula,58934000,1344.22584584897
3014,BR,-42.4622,-22.3722,macae_de_cima,59120000,64.4606178815508
3015,BR,-42.3792,-22.3689,galdinopolis,59125000,104.043914980484
3017,BR,-42.735,-22.5897,parque_ribeira,59240000,296.884167126067
3018,BR,-44.6167,-22.7356,fazenda_das_garrafas,59355000,19.6582917506965
3019,BR,-44.5608,-22.96,fazenda_fortaleza,59370000,639.181260677886
3020,BR,-44.7614,-23.2247,parati,59380000,80.485088647861
3021,BR,-46.5508,-18.8411,santana_de_patos,60010000,2761.94215662173
3022,BR,-46.5394,-18.6017,patos_de_minas,60011000,3822.27469772752
3023,BR,-46.9658,-18.9011,charqueada_do_patrocinio,60100000,79.0516166051444
3024,BR,-47.4064,-18.4911,abadia_dos_dourados,60110000,1973.19294237559
3025,BR,-47.4089,-18.7808,fazenda_cachoeira,60130000,135.006654584941
3026,BR,-47.4564,-18.9781,irai_de_minas,60145000,86.2581384366598
3027,BR,-47.0172,-20.0139,desemboque,60220000,1084.96676017839
3028,BR,-46.57,-19.5175,fazenda_sao_mateus,60250000,1300.41078028799
3029,BR,-46.5419,-19.475,ibia,60265000,1354.66720609517
3030,BR,-48.1903,-18.9883,fazenda_letreiro,60381000,787.2657224719
3031,BR,-48.2347,-15.7075,descoberto_-_chacara_89,60435000,107.737744532777
3032,BR,-48.2117,-15.6994,chapadinha_-_aviario_-_df_180,60435100,19.3452907136017
3033,BR,-48.1683,-15.725,rodeador_-_df_435,60435200,111.786986055202
3034,BR,-48.1631,-15.7461,capao_comprido_-_descoberto,60435300,15.7699786497857
3035,BR,-47.6647,-15.6747,mestre_d'armas_-_vale_amanhecer,60471200,199.258290952222
3036,BR,-47.625,-15.6564,pipiripau_frinocap_-__df_230,60473000,216.773714734181
3037,BR,-47.6744,-15.7414,df-06_/_df_250,60476100,678.525618022559
3038,BR,-47.91,-15.7272,bananal_-_epia_003,60477600,126.553919837303
3039,BR,-47.8961,-15.8706,gama_-_base_aerea,60478500,136.602705745835
3040,BR,-47.8572,-15.8558,dom_bosco_-_cabeca_de_veado,60478600,31.2392851284496
3041,BR,-48.7806,-18.6983,fazenda_cachoeira,60615000,194.004605721084
3042,BR,-49.4942,-16.3464,inhumas,60635000,527.075883914119
3043,BR,-49.2797,-16.6136,montante_de_goiania,60640000,1728.10486099475
3044,BR,-49.2439,-16.6317,captacao_joao_leite,60642000,786.592949429176
3045,BR,-49.1964,-16.6811,jusante_de_goiania,60650000,2840.36075998921
3046,BR,-48.8972,-16.4581,ribeirao_das_caldas,60653000,51.1221860571082
3047,BR,-49.1047,-16.9136,fazenda_sucuri,60654000,1288.50705458914
3048,BR,-49.275,-17.2536,professor_jamil,60665000,1241.74033159727
3049,BR,-49.6017,-18.3489,ponte_meia_ponte,60680000,11590.5555431794
3050,BR,-49.6883,-17.1069,fazenda_boa_vista,60715000,4643.86050403599
3051,BR,-50.2894,-17.0792,fazenda_nova_do_turvo,60750000,2646.13509966784
3052,BR,-50.1808,-17.7322,barra_do_monjolo,60765000,7866.73420940729
3053,BR,-50.2469,-17.9808,fazenda_santa_maria,60772000,17261.293999284
3054,BR,-51.0753,-17.3592,montividiu,60774000,985.961783953341
3055,BR,-50.7742,-17.3308,fazenda_monte_alegre,60778000,816.566583626147
3056,BR,-50.6819,-17.3258,ponte_rodagem,60781000,5878.18311944421
3057,BR,-50.5564,-17.5411,ponte_rio_verdao,60790000,8671.14207143647
3058,BR,-50.0314,-18.1047,fazenda_alianca,60810000,1354.00623866222
3059,BR,-49.1803,-19.3597,fazenda_buriti_do_prata,60850000,2451.39875396727
3060,BR,-49.6972,-19.0356,ponte_do_prata,60855000,5224.60846165501
3061,BR,-52.6014,-17.5794,ponte_do_cedro,60910000,626.841896188938
3062,BR,-50.6628,-19.2081,ponte_sao_domingos,60925001,3530.29615406999
3063,BR,-52.5325,-18.4067,fazenda_formoso,60930000,1430.55342115521
3064,BR,-52.0964,-18.5161,campo_alegre,60940000,3102.54912104213
3065,BR,-44.1947,-21.9464,bom_jardim_de_minas,61009000,528.813200953729
3066,BR,-44.3269,-21.4925,madre_de_deus_de_minas,61012000,2056.09581650475
3067,BR,-44.6369,-22.17,alagoa,61014000,285.371544290044
3068,BR,-44.6025,-21.9797,aiuruoca,61024000,538.827351853838
3069,BR,-44.4639,-21.9983,carvalhos,61031000,104.712540513413
3070,BR,-44.3542,-21.745,fazenda_paraiba,61045000,392.513007447872
3071,BR,-44.3056,-21.7381,andrelandia,61052000,280.250382582612
3072,BR,-44.3508,-21.6889,fazenda_laranjeiras,61060000,1968.99573450423
3073,BR,-44.9156,-21.5061,luminarias,61075000,992.9175220676
3074,BR,-44.8719,-21.3211,itumirim,61078000,1820.32585635777
3075,BR,-43.8144,-21.2794,campolide,61085000,553.463643847247
3076,BR,-43.9797,-21.1858,barroso,61090000,1011.97125186945
3077,BR,-43.9633,-21.4444,ibertioga,61100000,188.672011750002
3078,BR,-44.1358,-21.1647,porto_do_elvas,61105000,828.349193549433
3079,BR,-44.2333,-21.1222,porto_tiradentes,61107000,2701.52456677656
3080,BR,-44.2111,-21.0525,usina_sao_joao_del_rei,61115000,606.543128076905
3081,BR,-44.3286,-21.1956,vila_rio_das_mortes,61122000,272.73422852462
3082,BR,-44.7397,-21.1425,ibituruna,61135000,5994.50830164077
3083,BR,-45.1714,-21.3422,usina_couro_do_cervo,61173000,384.549520237043
3084,BR,-45.1672,-21.2572,usina_nepomuceno,61175000,1016.60586018115
3085,BR,-45.4797,-22.6878,fazenda_da_guarda,61250000,106.816511710161
3086,BR,-45.2869,-22.5083,delfim_moreira,61267000,111.55292950831
3087,BR,-45.4242,-22.4458,itajuba,61271000,844.761531608785
3088,BR,-45.2156,-22.3706,bairro_santa_cruz,61280000,251.394418532208
3089,BR,-45.4475,-22.3772,sao_joao_de_itajuba,61285000,542.499565765976
3090,BR,-45.6219,-22.4697,brasopolis,61295000,166.97061557827
3091,BR,-45.7089,-22.2508,santa_rita_do_sapucai,61305000,2784.93880139426
3092,BR,-45.7353,-22.6858,sao_bento_do_sapucai,61320000,477.490022741422
3093,BR,-45.8825,-22.5575,bairro_do_analdino,61343000,245.241842814772
3094,BR,-45.7914,-22.4142,conceicao_dos_ouros,61350000,1343.33824434239
3095,BR,-45.8539,-22.3542,ponte_do_rodrigues,61370000,685.760148410096
3096,BR,-45.9178,-22.1167,vargem_do_cervo,61390000,499.701729434401
3097,BR,-45.6992,-22.0536,uhe_marechal_mascarenhas_de_moraes_rio_sapucai,61410000,7341.09483616411
3098,BR,-45.0792,-21.8872,conceicao_do_rio_verde,61460000,1845.76546421215
3099,BR,-44.8797,-21.9511,baependi,61473000,620.287136725489
3100,BR,-45.2622,-21.87,fazenda_juca_casimiro,61500000,756.984559434761
3101,BR,-45.2475,-21.7031,tres_coracoes,61510000,4222.08978284265
3102,BR,-45.2597,-21.6783,chacara_santana,61520000,866.312690804179
3103,BR,-46.3608,-21.2789,jureia,61610000,876.985697458614
3104,BR,-46.8067,-20.8097,usina_santana,61700000,469.860910756192
3105,BR,-47.0125,-21.1353,fazenda_carvalhais,61770000,226.730691432583
3106,BR,-48.3906,-19.9094,conceicao_das_alagoas,61795000,1990.85621003192
3107,BR,-46.7042,-21.2942,guaxupe,61815000,75.4717259566698
3108,BR,-46.9622,-21.4203,ponte_do_canoas,61826000,664.029928371695
3109,BR,-47.1339,-22.2992,padua_sales,61886000,4647.9249350284
3110,BR,-48.7075,-20.9917,paraiso/monte_azul_paulista,61953001,587.922503268868
3111,BR,-48.8008,-21.0772,palmares_paulista,61956001,619.748820485717
3112,BR,-47.2964,-22.9589,monte_mor,62420000,706.642246293692
3113,BR,-47.5717,-23.6378,salto_de_pirapora,62490000,364.456752562741
3114,BR,-46.6786,-22.6869,monte_alegre_do_sul,62622000,382.745794967287
3115,BR,-46.7808,-22.7114,amparo,62625000,657.116274799401
3116,BR,-46.5564,-23.105,atibaia,62670000,1135.07929556027
3117,BR,-47.8814,-22.1544,ribeirao_do_feijao,62760005,223.259424950829
3118,BR,-53.5711,-19.3775,alto_rio_verde,63250000,2907.69463901286
3119,BR,-51.265,-21.8831,fazenda_sao_luiz,63790000,709.470866118482
3120,BR,-53.0533,-21.6097,delfino_costa,63955000,13569.7051914602
3121,BR,-48.2769,-23.9692,cerradinho,64040000,529.465948696803
3122,BR,-49.4614,-24.0328,colonia_barro_preto,64231000,1537.18960589613
3123,BR,-49.735,-22.7514,sao_pedro_do_turvo,64327000,894.991657139334
3124,BR,-50.9167,-22.5333,agice,64346000,658.242901774682
3125,BR,-49.95,-23.7667,tomazina,64360000,2017.30658611189
3126,BR,-50.1631,-23.3422,granja_garota,64362000,3981.88022183172
3127,BR,-50.2853,-23.0858,uhe_capivara_andira,64370000,5600.58359970657
3128,BR,-50.3911,-23.8503,usina_figueira,64380000,1068.12167351041
3129,BR,-50.45,-23.4,fazenda_casa_branca,64382000,2636.69798294559
3130,BR,-50.6833,-22.6167,maracai_(7d-008),64395000,1540.83911528031
3131,BR,-50.3906,-24.9469,engenheiro_rosaldo_leitao,64447000,5688.46531670819
3132,BR,-50.0894,-24.7503,chacara_cachoeira,64477600,1569.83334894134
3133,BR,-51.0053,-23.4,apertados,64504550,336.58419995886
3134,BR,-50.7881,-23.17,ponte_preta,64508500,1037.39180816783
3135,BR,-52.0781,-22.8569,vila_silva_jardim,64550000,4488.5850502956
3136,BR,-54.4219,-21.6414,aroeira,64613000,4478.1303912327
3137,BR,-53.9619,-21.8469,fazenda_sao_joaquim,64613800,6506.35167929056
3138,BR,-53.7675,-21.9564,fazenda_ipacarai,64614000,28470.5539205959
3139,BR,-53.5286,-22.3825,uhe_itaipu_ivinhema,64617000,31877.7488091586
3140,BR,-54.025,-22.5456,fazenda_jangada,64618000,1202.72691102882
3141,BR,-50.9525,-25.2328,sao_pedro,64619950,1074.28814910889
3142,BR,-50.9428,-25.2053,rio_dos_patos,64620000,1104.82025353937
3143,BR,-51.1422,-24.83,tereza_cristina,64625000,3611.75067150339
3144,BR,-51.4244,-24.3419,porto_espanhol,64645000,8592.65339048111
3145,BR,-51.4822,-24.1058,porto_monteiro,64652000,2650.33584623059
3146,BR,-51.6228,-24.0417,uba_do_sul,64655000,12779.390035374
3147,BR,-51.9461,-24.0164,barbosa_ferraz,64659000,3313.84503915844
3148,BR,-51.9511,-23.9,vila_rica,64660500,19525.5686535681
3149,BR,-52.6047,-23.4414,japura_-_rio_dos_indios,64682000,815.34121993244
3150,BR,-55.2211,-22.9428,ponte_rio_amambai,64700000,1820.14925138182
3151,BR,-54.195,-23.1322,navirai,64717000,8989.09728110915
3152,BR,-55.3894,-23.6486,porto_sao_domingos,64723000,1089.23671941658
3153,BR,-52.2831,-24.9831,guampara,64764000,1682.10784543707
3154,BR,-52.5964,-24.9467,porto_carriel,64767000,3551.50421712768
3155,BR,-52.7628,-24.8661,porto_guarani,64771500,4142.48947436713
3156,BR,-52.3094,-24.7272,ponte_leoncio_primo,64773000,692.873570519164
3157,BR,-52.8767,-24.7519,foz_do_cantu,64776100,7633.46369812402
3158,BR,-52.9014,-24.5544,ponte_do_goio_-_bang,64785000,1344.6325497543
3159,BR,-53.1289,-24.5583,ponte_do_piquiri,64795000,11227.8252988038
3160,BR,-53.1619,-24.3781,novo_porto_2,64799500,12070.5409278474
3161,BR,-53.1331,-23.9167,balsa_do_goio_-_ere,64810000,2049.60738766691
3162,BR,-53.3167,-24.1331,fazenda_uberaba,64815000,2961.62949871218
3163,BR,-53.3331,-24.2,porto_formosa,64820000,17405.283050564
3164,BR,-53.7461,-24.1881,balsa_santa_maria,64830000,20933.3727110637
3165,BR,-49.1456,-25.5192,fazendinha,65010000,107.540580897896
3166,BR,-49.2281,-25.5892,cachoeira,65015400,257.919101005182
3167,BR,-49.3547,-25.3653,jusante_aterro_sanitario,65021000,28.4481301025354
3168,BR,-49.3603,-25.3867,passauna_-_santa_felicidade,65021250,40.2611551314618
3169,BR,-49.3847,-25.4169,colonia_dom_pedro,65021770,25.6868833728612
3170,BR,-49.6036,-26.2156,rio_preto_do_sul,65095000,2589.09268862531
3171,BR,-49.8011,-26.1097,rio_negro,65100000,3425.06972718763
3172,BR,-49.3931,-25.9344,rio_da_varzea_dos_lima,65135000,600.515260901385
3173,BR,-49.5258,-25.855,quitandinha,65136550,950.494732212096
3174,BR,-50.2881,-26.3722,salto_canoinhas,65180000,766.729569943179
3175,BR,-51.4358,-25.3978,eta_-_guarapuava,65809000,310.63531852711
3176,BR,-52.2956,-26.2781,salto_claudelino,65925000,1644.72656934063
3177,BR,-52.8008,-26.0506,ponte_do_vitorino,65945000,552.240444152568
3178,BR,-53.02,-26.1525,ponte_marmeleiro_mte._eta,65948000,273.16090170268
3179,BR,-52.9267,-25.7692,aguas_do_vere,65960000,6678.45177940247
3180,BR,-53.5178,-25.4339,sao_sebastiao,65979000,1315.87013778466
3181,BR,-56.8142,-14.4517,nortelandia,66006000,1648.92458873984
3182,BR,-56.1322,-14.6536,quebo,66160000,4342.67445828113
3183,BR,-49.8025,-28.3694,despraiado,70100000,516.603703451536
3184,BR,-50.3019,-28.4394,invernada_velha,70200000,2776.42925308485
3185,BR,-50.0611,-28.09,fazenda_mineira,70300000,1162.17756973243
3186,BR,-50.4428,-28.1614,coxilha_rica,70500000,537.73407218505
3187,BR,-49.7786,-27.8028,vila_canoas,71200000,1005.74808704766
3188,BR,-49.6269,-27.8297,ponte_do_rio_joao_paulo,71250000,489.196953823914
3189,BR,-49.84,-27.7022,rio_bonito,71300000,1984.41329735164
3190,BR,-50.1128,-27.5078,encruzilhada_ii,71350001,3316.97297634996
3191,BR,-50.3917,-27.4858,ponte_alta_do_sul,71383000,4702.91273113839
3192,BR,-51.7547,-27.8786,passo_do_granzotto,72430000,1626.76770119921
3193,BR,-51.8853,-27.7067,passo_santa_tereza,72630000,2803.81070296309
3194,BR,-51.8578,-27.5619,passo_colombelli,72680000,3658.0201213884
3195,BR,-51.4811,-27.1594,joacaba_i,72849000,3737.88036154799
3196,BR,-52.7503,-26.76,passo_quilombo,73765000,269.71185221555
3197,BR,-52.9014,-26.7369,jardinopolis,73780000,649.68678443383
3198,BR,-52.9047,-26.8594,passo_pio_x,73820000,1044.34278729196
3199,BR,-53.0089,-26.9244,saudades,73900000,416.094697392703
3200,BR,-53.0294,-27.8131,linha_cescon,74205000,438.774819279059
3201,BR,-53.3203,-27.2786,passo_rio_da_varzea,74270000,5353.48907961609
3202,BR,-53.2953,-27.0133,linha_jatai,74295000,299.509267495933
3203,BR,-53.2861,-26.6822,ponte_do_sargento,74320000,615.491408687972
3204,BR,-53.7303,-27.8247,ponte_do_rio_turvo,74460000,481.906342656267
3205,BR,-54.5561,-27.845,linha_cascata,74750000,345.876341644766
3206,BR,-54.7558,-28.0631,passo_sao_joao,74880000,812.798613531054
3207,BR,-54.9392,-27.9308,linha_uniao,74900000,1271.48997774373
3208,BR,-53.9731,-28.4544,conceicao,75200000,809.068001604163
3209,BR,-54.0314,-28.3847,ponte_nova_do_conceicao,75205000,967.533690094975
3210,BR,-54.2675,-28.3553,santo_angelo,75230000,5489.65115726747
3211,BR,-54.3308,-28.3897,colonia_mousquer,75295000,2167.91745820757
3212,BR,-54.7383,-28.1814,ponte_mistica,75320000,9459.73657406303
3213,BR,-54.915,-28.5792,passo_santa_maria,75450000,3238.7670852499
3214,BR,-55.3197,-28.2119,passo_do_sarmento,75500000,5231.61516838492
3215,BR,-54.855,-28.8372,passo_das_turmas,75600000,380.170781022723
3216,BR,-55.5794,-28.6828,passo_do_novo,75700000,3708.63498614764
3217,BR,-54.0542,-29.4289,cachoeira_5_veados,76085000,1525.18210984817
3218,BR,-54.3422,-29.5561,vila_clara,76100000,2779.56833283641
3219,BR,-54.7353,-29.3625,ernesto_alves,76460000,929.325837052192
3220,BR,-55.7872,-29.7686,alegrete,76750000,5931.84660049615
3221,BR,-49.6944,-25.3217,itambezinho,81019300,222.153901508146
3222,BR,-49.5964,-25.2344,ponte_do_acungui,81019350,599.442920462531
3223,BR,-49.4417,-24.9028,foz_do_sao_sebastiao,81107000,3297.57499242962
3224,BR,-49.3386,-25.01,costas,81120000,423.365420617563
3225,BR,-49.3403,-24.7561,turvo,81125000,423.989666468411
3226,BR,-49.2725,-24.7964,balsa_do_cerro_azul,81135000,4669.67592624174
3227,BR,-49.2628,-24.8275,cerro_azul,81140000,446.950998491646
3228,BR,-48.9997,-24.6556,capela_da_ribeira,81200000,7413.79353560891
3229,BR,-47.1658,-24.2719,guanhanha,81585000,88.9703206340898
3230,BR,-48.9394,-26.18,pirabeiraba,82270050,382.720412244251
3231,BR,-49.2925,-26.4239,corupa,82320000,187.633697598038
3232,BR,-49.0808,-26.48,jaragua_do_sul,82350000,797.051829463804
3233,BR,-48.8311,-26.4481,ponte_sc-301,82770000,432.606035770146
3234,BR,-50.1242,-27.0397,barragem_taio_montante,83029900,657.895690105693
3235,BR,-49.3631,-27.6839,saltinho,83105000,436.23140388697
3236,BR,-49.6058,-27.3986,ituporanga,83250000,1683.79335211969
3237,BR,-49.8311,-26.6983,barra_do_prata,83345000,1456.4671683089
3238,BR,-49.3253,-27.8306,salseiro,83892990,274.026458617968
3239,BR,-49.0878,-27.1972,botuvera-montante,83892998,789.125133362659
3240,BR,-48.9336,-27.2861,nova_trento,84095000,650.01671577457
3241,BR,-48.7097,-27.6925,eta_casan-montante,84150100,536.98803841126
3242,BR,-49.295,-28.3586,orleans_-_montante,84249998,625.463144882927
3243,BR,-49.1831,-28.4347,pedras_grandes,84300000,848.092445331032
3244,BR,-49.1161,-27.9956,divisa_de_anitapolis,84520000,376.841204342563
3245,BR,-49.1192,-28.0331,santa_rosa_de_lima,84520010,636.052944325542
3246,BR,-49.195,-28.2094,rio_pequeno,84551000,387.485031736384
3247,BR,-49.1631,-28.2389,braco_do_norte-montante,84559800,1499.68299545564
3248,BR,-49.1792,-28.3258,sao_ludgero_i,84560000,1706.80348284396
3249,BR,-49.1064,-28.4206,rio_do_pouso,84580000,2768.42162191892
3250,BR,-49.7025,-28.9422,turvo,84949000,391.244149548632
3251,BR,-49.6372,-28.9725,ermo,84949800,910.140551971773
3252,BR,-49.6014,-28.9583,taquarucu,84950000,975.180766572228
3253,BR,-53.7139,-30.4356,passo_dos_freires,85610000,62.2879198275508
3254,BR,-53.5633,-30.1942,sao_sepe_-_montante,85623000,687.133815854456
3255,BR,-50.495,-28.8056,passo_do_gabriel,86100000,1756.1193035329
3256,BR,-50.4561,-28.8681,passo_tainhas,86160000,1116.3817154251
